Genome ID,Genome Name,cefoxitin,ciprofloxacin,erythromycin,tetracycline
1280.8753,Staphylococcus aureus C00003143,,susceptible,susceptible,susceptible
1280.8754,Staphylococcus aureus C00003140,,susceptible,susceptible,susceptible
1280.8759,Staphylococcus aureus C00007063,,susceptible,susceptible,susceptible
1280.8760,Staphylococcus aureus C00007062,,susceptible,susceptible,resistant
1280.8761,Staphylococcus aureus C00007065,,susceptible,susceptible,susceptible
1280.8762,Staphylococcus aureus C00007064,,resistant,resistant,susceptible
1280.8763,Staphylococcus aureus C00007067,,resistant,resistant,susceptible
1280.8764,Staphylococcus aureus C00007066,,resistant,resistant,susceptible
1280.8766,Staphylococcus aureus C00007069,,susceptible,susceptible,resistant
1280.8767,Staphylococcus aureus C00008958,,susceptible,susceptible,susceptible
1280.8772,Staphylococcus aureus C00001276,,susceptible,susceptible,susceptible
1280.8773,Staphylococcus aureus C00001123,,susceptible,susceptible,resistant
1280.8774,Staphylococcus aureus C00001162,,resistant,resistant,susceptible
1280.8776,Staphylococcus aureus C00001147,,susceptible,resistant,susceptible
1280.8777,Staphylococcus aureus C00001092,,resistant,susceptible,susceptible
1280.8779,Staphylococcus aureus C00001215,,susceptible,susceptible,susceptible
1280.8780,Staphylococcus aureus C00001249,,susceptible,susceptible,susceptible
1280.8785,Staphylococcus aureus C00001082,,susceptible,susceptible,susceptible
1280.8786,Staphylococcus aureus C00001189,,susceptible,susceptible,susceptible
1280.8787,Staphylococcus aureus C00001247,,susceptible,susceptible,susceptible
1280.8788,Staphylococcus aureus C00012757,,susceptible,susceptible,susceptible
1280.8789,Staphylococcus aureus C00001075,,susceptible,susceptible,susceptible
1280.8790,Staphylococcus aureus C00001076,,susceptible,resistant,susceptible
1280.8791,Staphylococcus aureus C00001077,,susceptible,susceptible,susceptible
1280.8795,Staphylococcus aureus C00001083,,susceptible,susceptible,susceptible
1280.8797,Staphylococcus aureus C00001085,,susceptible,susceptible,susceptible
1280.8798,Staphylococcus aureus C00001086,,susceptible,susceptible,susceptible
1280.8799,Staphylococcus aureus C00001087,,susceptible,susceptible,susceptible
1280.8800,Staphylococcus aureus C00001088,,susceptible,susceptible,susceptible
1280.8801,Staphylococcus aureus C00001089,,susceptible,susceptible,susceptible
1280.8803,Staphylococcus aureus C00001091,,susceptible,susceptible,susceptible
1280.8805,Staphylococcus aureus C00001094,,susceptible,susceptible,susceptible
1280.8807,Staphylococcus aureus C00001097,,susceptible,susceptible,susceptible
1280.8812,Staphylococcus aureus C00001102,,susceptible,susceptible,susceptible
1280.8813,Staphylococcus aureus C00001103,,susceptible,susceptible,susceptible
1280.8814,Staphylococcus aureus C00001104,,susceptible,susceptible,susceptible
1280.8816,Staphylococcus aureus C00001107,,susceptible,susceptible,susceptible
1280.8819,Staphylococcus aureus C00001223,,resistant,resistant,susceptible
1280.8825,Staphylococcus aureus C00001234,,resistant,resistant,susceptible
1280.8827,Staphylococcus aureus C00001236,,resistant,susceptible,susceptible
1280.8829,Staphylococcus aureus C00001239,,resistant,susceptible,susceptible
1280.8830,Staphylococcus aureus C00001240,,resistant,susceptible,susceptible
1280.8831,Staphylococcus aureus C00001241,,susceptible,susceptible,susceptible
1280.8832,Staphylococcus aureus C00001242,,susceptible,susceptible,susceptible
1280.8833,Staphylococcus aureus C00001244,,susceptible,susceptible,resistant
1280.8835,Staphylococcus aureus C00001246,,susceptible,susceptible,susceptible
1280.8836,Staphylococcus aureus C00001248,,susceptible,susceptible,susceptible
1280.8837,Staphylococcus aureus C00001250,,susceptible,susceptible,susceptible
1280.8840,Staphylococcus aureus TTSH3_07,,resistant,resistant,resistant
1280.8844,Staphylococcus aureus TTSH3_08,,resistant,resistant,resistant
1280.8845,Staphylococcus aureus TTSH4_08,,resistant,resistant,resistant
1280.8848,Staphylococcus aureus 097_08,,resistant,resistant,resistant
1280.8849,Staphylococcus aureus CGH3_08,,resistant,resistant,resistant
1280.9188,Staphylococcus aureus 001_10,,resistant,susceptible,resistant
1280.9189,Staphylococcus aureus 002_00,,resistant,resistant,resistant
1280.9190,Staphylococcus aureus 002_07,,resistant,susceptible,susceptible
1280.9191,Staphylococcus aureus 002_10,,resistant,resistant,susceptible
1280.9192,Staphylococcus aureus 003_06,,resistant,resistant,resistant
1280.9193,Staphylococcus aureus 003_10,,resistant,resistant,susceptible
1280.9194,Staphylococcus aureus 004_06,,resistant,resistant,susceptible
1280.9195,Staphylococcus aureus 004_10,,resistant,resistant,susceptible
1280.9196,Staphylococcus aureus 005_10,,resistant,resistant,susceptible
1280.9197,Staphylococcus aureus 006_00,,resistant,resistant,resistant
1280.9198,Staphylococcus aureus 006_06,,resistant,susceptible,susceptible
1280.9199,Staphylococcus aureus 006_10,,resistant,resistant,resistant
1280.9200,Staphylococcus aureus 009_00,,resistant,resistant,resistant
1280.9201,Staphylococcus aureus 009_09,,resistant,resistant,susceptible
1280.9202,Staphylococcus aureus 009_06,,resistant,resistant,resistant
1280.9203,Staphylococcus aureus 010_09,,resistant,resistant,susceptible
1280.9204,Staphylococcus aureus 011_00,,resistant,resistant,resistant
1280.9205,Staphylococcus aureus 011_09,,resistant,resistant,susceptible
1280.9206,Staphylococcus aureus 012_00,,resistant,resistant,resistant
1280.9207,Staphylococcus aureus 013_00,,resistant,resistant,resistant
1280.9208,Staphylococcus aureus 018_09,,resistant,resistant,susceptible
1280.9209,Staphylococcus aureus 019_01,,resistant,resistant,resistant
1280.9210,Staphylococcus aureus 019_04,,resistant,resistant,susceptible
1280.9211,Staphylococcus aureus 020_01,,resistant,resistant,resistant
1280.9212,Staphylococcus aureus 022_01,,resistant,resistant,resistant
1280.9213,Staphylococcus aureus 023_01,,resistant,resistant,resistant
1280.9214,Staphylococcus aureus 024_04,,resistant,resistant,susceptible
1280.9215,Staphylococcus aureus 024_05,,resistant,resistant,susceptible
1280.9216,Staphylococcus aureus 025_01,,resistant,resistant,resistant
1280.9217,Staphylococcus aureus 027_08,,resistant,susceptible,susceptible
1280.9218,Staphylococcus aureus 028_01,,resistant,resistant,resistant
1280.9219,Staphylococcus aureus 028_04,,resistant,resistant,susceptible
1280.9220,Staphylococcus aureus 028_07,,resistant,resistant,susceptible
1280.9221,Staphylococcus aureus 030_01,,resistant,resistant,resistant
1280.9222,Staphylococcus aureus 030_05,,resistant,resistant,resistant
1280.9223,Staphylococcus aureus 031_01,,resistant,resistant,resistant
1280.9224,Staphylococcus aureus 032_01,,resistant,resistant,resistant
1280.9225,Staphylococcus aureus 033_01,,resistant,resistant,resistant
1280.9226,Staphylococcus aureus 040_08,,resistant,resistant,susceptible
1280.9227,Staphylococcus aureus 039_08,,resistant,resistant,susceptible
1280.9228,Staphylococcus aureus 041_04,,resistant,resistant,susceptible
1280.9229,Staphylococcus aureus 041_08,,resistant,resistant,susceptible
1280.9230,Staphylococcus aureus 042_04,,resistant,resistant,susceptible
1280.9231,Staphylococcus aureus 043_05,,resistant,resistant,susceptible
1280.9232,Staphylococcus aureus 049_05,,resistant,resistant,resistant
1280.9233,Staphylococcus aureus 052_05,,resistant,resistant,resistant
1280.9234,Staphylococcus aureus 054_05,,resistant,susceptible,susceptible
1280.9235,Staphylococcus aureus 054_09,,resistant,susceptible,susceptible
1280.9236,Staphylococcus aureus 055_04,,resistant,resistant,susceptible
1280.9237,Staphylococcus aureus 056_05,,resistant,resistant,resistant
1280.9238,Staphylococcus aureus 058_08,,resistant,resistant,resistant
1280.9239,Staphylococcus aureus 064_02,,resistant,resistant,resistant
1280.9240,Staphylococcus aureus 065_02,,resistant,resistant,resistant
1280.9241,Staphylococcus aureus 066_02,,resistant,resistant,resistant
1280.9242,Staphylococcus aureus 067_02,,resistant,resistant,resistant
1280.9243,Staphylococcus aureus 068_02,,resistant,resistant,resistant
1280.9244,Staphylococcus aureus 069_02,,resistant,resistant,resistant
1280.9245,Staphylococcus aureus 069_05,,resistant,resistant,susceptible
1280.9246,Staphylococcus aureus 070_03,,resistant,resistant,resistant
1280.9247,Staphylococcus aureus 071_03,,resistant,resistant,resistant
1280.9248,Staphylococcus aureus 078_05,,resistant,resistant,resistant
1280.9249,Staphylococcus aureus 082_03,,resistant,resistant,susceptible
1280.9250,Staphylococcus aureus 085_03,,resistant,resistant,susceptible
1280.9251,Staphylococcus aureus 086_03,,resistant,resistant,resistant
1280.9252,Staphylococcus aureus 088_03,,resistant,resistant,susceptible
1280.9253,Staphylococcus aureus 092_03,,resistant,resistant,susceptible
1280.9254,Staphylococcus aureus 098_03,,resistant,resistant,susceptible
1280.9255,Staphylococcus aureus 099_03,,resistant,resistant,resistant
1280.9256,Staphylococcus aureus 100_06,,resistant,resistant,resistant
1280.9257,Staphylococcus aureus 101_03,,resistant,resistant,resistant
1280.9258,Staphylococcus aureus 101_07,,resistant,resistant,resistant
1280.9259,Staphylococcus aureus 102_03,,resistant,resistant,resistant
1280.9260,Staphylococcus aureus 102_07,,resistant,resistant,resistant
1280.9261,Staphylococcus aureus 106_06,,resistant,resistant,resistant
1280.9262,Staphylococcus aureus 106_07,,resistant,resistant,resistant
1280.9263,Staphylococcus aureus 108_08,,resistant,resistant,susceptible
1280.9264,Staphylococcus aureus 112_09,,resistant,susceptible,susceptible
1280.9265,Staphylococcus aureus 126_04,,resistant,resistant,susceptible
1280.9266,Staphylococcus aureus 131_09,,resistant,resistant,resistant
1280.9267,Staphylococcus aureus 135_04,,resistant,resistant,susceptible
1280.9268,Staphylococcus aureus 142_07,,resistant,susceptible,susceptible
1280.9269,Staphylococcus aureus 152_05,,resistant,resistant,resistant
1280.9270,Staphylococcus aureus 156_04,,resistant,resistant,resistant
1280.9271,Staphylococcus aureus 157_04,,resistant,resistant,resistant
1280.9272,Staphylococcus aureus 158_08,,resistant,resistant,resistant
1280.9273,Staphylococcus aureus 172_05,,resistant,resistant,resistant
1280.9274,Staphylococcus aureus 176_08,,resistant,resistant,susceptible
1280.9275,Staphylococcus aureus 177_08,,resistant,resistant,resistant
1280.9276,Staphylococcus aureus 199_04,,resistant,resistant,susceptible
1280.9277,Staphylococcus aureus 213_05,,resistant,resistant,susceptible
1280.9278,Staphylococcus aureus 255_04,,resistant,resistant,resistant
1280.9279,Staphylococcus aureus 259_04,,resistant,resistant,resistant
1280.9280,Staphylococcus aureus 262_04,,resistant,resistant,resistant
1280.9281,Staphylococcus aureus 263_04,,resistant,resistant,resistant
1280.9282,Staphylococcus aureus 264_04,,resistant,resistant,resistant
1280.9283,Staphylococcus aureus 268_04,,resistant,resistant,resistant
1280.9284,Staphylococcus aureus 270_04,,resistant,resistant,susceptible
1280.9285,Staphylococcus aureus 339_07,,resistant,resistant,resistant
1280.9286,Staphylococcus aureus 346_07,,resistant,resistant,susceptible
1280.9287,Staphylococcus aureus 341_07,,resistant,resistant,susceptible
1280.9288,Staphylococcus aureus 348_05,,resistant,resistant,susceptible
1280.9289,Staphylococcus aureus 349_06,,resistant,resistant,susceptible
1280.9290,Staphylococcus aureus 352_05,,resistant,resistant,resistant
1280.9291,Staphylococcus aureus 352_06,,resistant,resistant,resistant
1280.9292,Staphylococcus aureus 356_05,,resistant,resistant,susceptible
1280.9293,Staphylococcus aureus 362_05,,resistant,resistant,resistant
1280.9294,Staphylococcus aureus 363_07,,resistant,resistant,susceptible
1280.9295,Staphylococcus aureus 367_05,,resistant,resistant,resistant
1280.9296,Staphylococcus aureus 480_06,,resistant,susceptible,susceptible
1280.9297,Staphylococcus aureus 481_06,,resistant,susceptible,susceptible
1280.9298,Staphylococcus aureus 491_05,,resistant,susceptible,susceptible
1280.9299,Staphylococcus aureus 493_05,,resistant,resistant,susceptible
1280.9300,Staphylococcus aureus CGH1_05,,resistant,resistant,susceptible
1280.9301,Staphylococcus aureus CGH1_06,,resistant,susceptible,susceptible
1280.9302,Staphylococcus aureus CGH1_07,,resistant,resistant,susceptible
1280.9303,Staphylococcus aureus CGH1_08,,resistant,resistant,resistant
1280.9304,Staphylococcus aureus CGH1_09,,resistant,resistant,susceptible
1280.9305,Staphylococcus aureus CGH2_05,,resistant,resistant,susceptible
1280.9306,Staphylococcus aureus CGH2_06,,resistant,resistant,susceptible
1280.9307,Staphylococcus aureus CGH2_07,,resistant,resistant,susceptible
1280.9308,Staphylococcus aureus CGH2_08,,resistant,resistant,resistant
1280.9309,Staphylococcus aureus CGH2_09,,resistant,resistant,susceptible
1280.9310,Staphylococcus aureus CGH3_05,,resistant,resistant,susceptible
1280.9311,Staphylococcus aureus CGH3_06,,resistant,resistant,susceptible
1280.9312,Staphylococcus aureus CGH3_07,,resistant,resistant,resistant
1280.9313,Staphylococcus aureus CGH3_10,,resistant,resistant,resistant
1280.9314,Staphylococcus aureus CGH4_05,,resistant,resistant,susceptible
1280.9315,Staphylococcus aureus CGH4_06,,resistant,resistant,susceptible
1280.9316,Staphylococcus aureus CGH4_07,,resistant,resistant,resistant
1280.9317,Staphylococcus aureus CGH4_08,,resistant,resistant,resistant
1280.9318,Staphylococcus aureus CGH5_05,,resistant,resistant,resistant
1280.9319,Staphylococcus aureus CGH5_06,,resistant,resistant,resistant
1280.9320,Staphylococcus aureus CGH5_07,,resistant,resistant,susceptible
1280.9321,Staphylococcus aureus CGH5_08,,resistant,resistant,resistant
1280.9322,Staphylococcus aureus CGH5_10,,resistant,resistant,resistant
1280.9323,Staphylococcus aureus CGH6_06,,resistant,resistant,resistant
1280.9324,Staphylococcus aureus CGH6_09,,resistant,resistant,susceptible
1280.9325,Staphylococcus aureus CGH6_10,,resistant,resistant,susceptible
1280.9326,Staphylococcus aureus TTSH1_01,,resistant,resistant,resistant
1280.9327,Staphylococcus aureus TTSH1_02,,resistant,resistant,resistant
1280.9328,Staphylococcus aureus TTSH1_03,,resistant,resistant,resistant
1280.9329,Staphylococcus aureus TTSH1_04,,resistant,resistant,resistant
1280.9330,Staphylococcus aureus TTSH1_05,,resistant,resistant,resistant
1280.9331,Staphylococcus aureus TTSH1_06,,resistant,resistant,resistant
1280.9332,Staphylococcus aureus TTSH1_07,,resistant,resistant,susceptible
1280.9333,Staphylococcus aureus TTSH1_08,,resistant,resistant,resistant
1280.9334,Staphylococcus aureus TTSH1_09,,resistant,resistant,susceptible
1280.9335,Staphylococcus aureus TTSH2_01,,resistant,resistant,resistant
1280.9336,Staphylococcus aureus TTSH2_02,,resistant,resistant,resistant
1280.9337,Staphylococcus aureus TTSH2_03,,resistant,resistant,resistant
1280.9338,Staphylococcus aureus TTSH2_06,,resistant,resistant,susceptible
1280.9339,Staphylococcus aureus TTSH2_05,,resistant,resistant,susceptible
1280.9340,Staphylococcus aureus TTSH2_07,,resistant,resistant,resistant
1280.9341,Staphylococcus aureus TTSH2_08,,resistant,resistant,resistant
1280.9342,Staphylococcus aureus TTSH2_09,,resistant,susceptible,susceptible
1280.9343,Staphylococcus aureus TTSH3_01,,resistant,resistant,resistant
